"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","PPI","DOMESTIC","AGRWTH","M","2008-02",6.900329,
"BEL","PPI","DOMESTIC","AGRWTH","M","2008-03",7.042253,
"BEL","PPI","DOMESTIC","AGRWTH","M","2008-04",6.552094,
"BEL","PPI","DOMESTIC","AGRWTH","M","2008-05",8.128343,
"BEL","PPI","DOMESTIC","AGRWTH","M","2008-06",8.510638,
"BEL","PPI","DOMESTIC","AGRWTH","M","2008-07",8.801697,
"BEL","PPI","DOMESTIC","AGRWTH","M","2008-08",7.309322,
"BEL","PPI","DOMESTIC","AGRWTH","M","2008-09",6.871036,
"BEL","PPI","DOMESTIC","AGRWTH","M","2008-10",4.831933,
"BEL","PPI","DOMESTIC","AGRWTH","M","2008-11",0.6217617,
"BEL","PPI","DOMESTIC","AGRWTH","M","2008-12",-3.838174,
"BEL","PPI","DOMESTIC","AGRWTH","M","2009-01",-4.531411,
"BEL","PPI","DOMESTIC","AGRWTH","M","2009-02",-5.020492,
"BEL","PPI","DOMESTIC","AGRWTH","M","2009-03",-6.781376,
"BEL","PPI","DOMESTIC","AGRWTH","M","2009-04",-6.350806,
"BEL","PPI","DOMESTIC","AGRWTH","M","2009-05",-7.616221,
"BEL","PPI","DOMESTIC","AGRWTH","M","2009-06",-6.764706,
"BEL","PPI","DOMESTIC","AGRWTH","M","2009-07",-7.602339,
"BEL","PPI","DOMESTIC","AGRWTH","M","2009-08",-5.528134,
"BEL","PPI","DOMESTIC","AGRWTH","M","2009-09",-5.835806,
"BEL","PPI","DOMESTIC","AGRWTH","M","2009-10",-4.509018,
"BEL","PPI","DOMESTIC","AGRWTH","M","2009-11",-0.7209063,
"BEL","PPI","DOMESTIC","AGRWTH","M","2009-12",3.883495,
"BEL","PPI","DOMESTIC","AGRWTH","M","2010-01",4.42287,
"BEL","PPI","DOMESTIC","AGRWTH","M","2010-02",4.854369,
"BEL","PPI","DOMESTIC","AGRWTH","M","2010-03",6.623236,
"BEL","PPI","DOMESTIC","AGRWTH","M","2010-04",6.889128,
"BEL","PPI","DOMESTIC","AGRWTH","M","2010-05",7.280514,
"BEL","PPI","DOMESTIC","AGRWTH","M","2010-06",6.098843,
"BEL","PPI","DOMESTIC","AGRWTH","M","2010-07",6.434599,
"BEL","PPI","DOMESTIC","AGRWTH","M","2010-08",5.85162,
"BEL","PPI","DOMESTIC","AGRWTH","M","2010-09",6.512605,
"BEL","PPI","DOMESTIC","AGRWTH","M","2010-10",6.925498,
"BEL","PPI","DOMESTIC","AGRWTH","M","2010-11",6.224066,
"BEL","PPI","DOMESTIC","AGRWTH","M","2010-12",7.268951,
"BEL","PPI","DOMESTIC","AGRWTH","M","2011-01",8.57438,
"BEL","PPI","DOMESTIC","AGRWTH","M","2011-02",9.259259,
"BEL","PPI","DOMESTIC","AGRWTH","M","2011-03",9.063136,
"BEL","PPI","DOMESTIC","AGRWTH","M","2011-04",8.660625,
"BEL","PPI","DOMESTIC","AGRWTH","M","2011-05",7.48503,
"BEL","PPI","DOMESTIC","AGRWTH","M","2011-06",6.640238,
"BEL","PPI","DOMESTIC","AGRWTH","M","2011-07",6.640238,
"BEL","PPI","DOMESTIC","AGRWTH","M","2011-08",5.923001,
"BEL","PPI","DOMESTIC","AGRWTH","M","2011-09",6.015779,
"BEL","PPI","DOMESTIC","AGRWTH","M","2011-10",5.397449,
"BEL","PPI","DOMESTIC","AGRWTH","M","2011-11",4.882813,
"BEL","PPI","DOMESTIC","AGRWTH","M","2011-12",3.775411,
"BEL","PPI","DOMESTIC","AGRWTH","M","2012-01",3.139867,
"BEL","PPI","DOMESTIC","AGRWTH","M","2012-02",2.919021,
"BEL","PPI","DOMESTIC","AGRWTH","M","2012-03",2.70775,
"BEL","PPI","DOMESTIC","AGRWTH","M","2012-04",2.409639,
"BEL","PPI","DOMESTIC","AGRWTH","M","2012-05",2.414113,
"BEL","PPI","DOMESTIC","AGRWTH","M","2012-06",1.858736,
"BEL","PPI","DOMESTIC","AGRWTH","M","2012-07",1.858736,
"BEL","PPI","DOMESTIC","AGRWTH","M","2012-08",3.075489,
"BEL","PPI","DOMESTIC","AGRWTH","M","2012-09",3.44186,
"BEL","PPI","DOMESTIC","AGRWTH","M","2012-10",3.631285,
"BEL","PPI","DOMESTIC","AGRWTH","M","2012-11",3.258845,
"BEL","PPI","DOMESTIC","AGRWTH","M","2012-12",3.171642,
"BEL","PPI","DOMESTIC","AGRWTH","M","2013-01",2.214022,
"BEL","PPI","DOMESTIC","AGRWTH","M","2013-02",2.012809,
"BEL","PPI","DOMESTIC","AGRWTH","M","2013-03",1.181818,
"BEL","PPI","DOMESTIC","AGRWTH","M","2013-04",-0.6334842,
"BEL","PPI","DOMESTIC","AGRWTH","M","2013-05",-1.269266,
"BEL","PPI","DOMESTIC","AGRWTH","M","2013-06",-0.729927,
"BEL","PPI","DOMESTIC","AGRWTH","M","2013-07",0.1824818,
"BEL","PPI","DOMESTIC","AGRWTH","M","2013-08",-0.6329114,
"BEL","PPI","DOMESTIC","AGRWTH","M","2013-09",-0.4496403,
"BEL","PPI","DOMESTIC","AGRWTH","M","2013-10",-1.707098,
"BEL","PPI","DOMESTIC","AGRWTH","M","2013-11",-1.442741,
"BEL","PPI","DOMESTIC","AGRWTH","M","2013-12",-0.7233273,
"BEL","PPI","DOMESTIC","AGRWTH","M","2014-01",-1.353791,
"BEL","PPI","DOMESTIC","AGRWTH","M","2014-02",-2.421525,
"BEL","PPI","DOMESTIC","AGRWTH","M","2014-03",-2.695418,
"BEL","PPI","DOMESTIC","AGRWTH","M","2014-04",-1.275046,
"BEL","PPI","DOMESTIC","AGRWTH","M","2014-05",-0.4591368,
"BEL","PPI","DOMESTIC","AGRWTH","M","2014-06",-0.09191176,
"BEL","PPI","DOMESTIC","AGRWTH","M","2014-07",-1.183971,
"BEL","PPI","DOMESTIC","AGRWTH","M","2014-08",-1.637853,
"BEL","PPI","DOMESTIC","AGRWTH","M","2014-09",-2.890696,
"BEL","PPI","DOMESTIC","AGRWTH","M","2014-10",-3.016453,
"BEL","PPI","DOMESTIC","AGRWTH","M","2014-11",-4.300091,
"BEL","PPI","DOMESTIC","AGRWTH","M","2014-12",-8.105647,
"BEL","PPI","DOMESTIC","AGRWTH","M","2015-01",-10.15554,
"BEL","PPI","DOMESTIC","AGRWTH","M","2015-02",-8.088235,
"BEL","PPI","DOMESTIC","AGRWTH","M","2015-03",-5.724838,
"BEL","PPI","DOMESTIC","AGRWTH","M","2015-04",-5.350554,
"BEL","PPI","DOMESTIC","AGRWTH","M","2015-05",-4.335793,
"BEL","PPI","DOMESTIC","AGRWTH","M","2015-06",-5.24379,
"BEL","PPI","DOMESTIC","AGRWTH","M","2015-07",-6.082949,
"BEL","PPI","DOMESTIC","AGRWTH","M","2015-08",-8.140611,
"BEL","PPI","DOMESTIC","AGRWTH","M","2015-09",-8.55814,
"BEL","PPI","DOMESTIC","AGRWTH","M","2015-10",-7.917059,
"BEL","PPI","DOMESTIC","AGRWTH","M","2015-11",-6.692161,
"BEL","PPI","DOMESTIC","AGRWTH","M","2015-12",-5.252726,
"BEL","PPI","DOMESTIC","AGRWTH","M","2016-01",-5.498981,
"BEL","PPI","DOMESTIC","AGRWTH","M","2016-02",-8,
"BEL","PPI","DOMESTIC","AGRWTH","M","2016-03",-8.129285,
"BEL","PPI","DOMESTIC","AGRWTH","M","2016-04",-7.992203,
"BEL","PPI","DOMESTIC","AGRWTH","M","2016-05",-6.750241,
"BEL","PPI","DOMESTIC","AGRWTH","M","2016-06",-4.660194,
"BEL","PPI","DOMESTIC","AGRWTH","M","2016-07",-3.729146,
"BEL","PPI","DOMESTIC","AGRWTH","M","2016-08",-1.711984,
"BEL","PPI","DOMESTIC","AGRWTH","M","2016-09",0.4069176,
"BEL","PPI","DOMESTIC","AGRWTH","M","2016-10",2.96827,
"BEL","PPI","DOMESTIC","AGRWTH","M","2016-11",3.483607,
"BEL","PPI","DOMESTIC","AGRWTH","M","2016-12",8.054394,
"BEL","PPI","DOMESTIC","AGRWTH","M","2017-01",12.82328,
"BEL","PPI","DOMESTIC","AGRWTH","M","2017-02",14.67391,
"BEL","PPI","DOMESTIC","AGRWTH","M","2017-03",11.9403,
"BEL","PPI","DOMESTIC","AGRWTH","M","2017-04",11.86441,
"BEL","PPI","DOMESTIC","AGRWTH","M","2017-05",7.859359,
"BEL","PPI","DOMESTIC","AGRWTH","M","2017-06",5.193483,
"BEL","PPI","DOMESTIC","AGRWTH","M","2017-07",5.198777,
"BEL","PPI","DOMESTIC","AGRWTH","M","2017-08",7.069672,
"BEL","PPI","DOMESTIC","AGRWTH","M","2017-09",7.294833,
"BEL","PPI","DOMESTIC","AGRWTH","M","2017-10",6.262425,
"BEL","PPI","DOMESTIC","AGRWTH","M","2017-11",6.930693,
"BEL","PPI","DOMESTIC","AGRWTH","M","2017-12",4.549855,
"BEL","PPI","DOMESTIC","AGRWTH","M","2018-01",4.202483,
"BEL","PPI","DOMESTIC","AGRWTH","M","2018-02",3.222749,
"BEL","PPI","DOMESTIC","AGRWTH","M","2018-03",3.809524,
"BEL","PPI","DOMESTIC","AGRWTH","M","2018-04",4.166667,
"BEL","PPI","DOMESTIC","AGRWTH","M","2018-05",6.999041,
"BEL","PPI","DOMESTIC","AGRWTH","M","2018-06",8.809294,
"BEL","PPI","DOMESTIC","AGRWTH","M","2018-07",8.817829,
"BEL","PPI","DOMESTIC","AGRWTH","M","2018-08",7.751196,
"BEL","PPI","DOMESTIC","AGRWTH","M","2018-09",7.27101,
"BEL","PPI","DOMESTIC","AGRWTH","M","2018-10",7.202993,
"BEL","PPI","DOMESTIC","AGRWTH","M","2018-11",5.462963,
"BEL","PPI","DOMESTIC","AGRWTH","M","2018-12",3.518518,
"BEL","PPI","DOMESTIC","AGRWTH","M","2019-01",2.016499,
"BEL","PPI","DOMESTIC","AGRWTH","M","2019-02",3.213958,
"BEL","PPI","DOMESTIC","AGRWTH","M","2019-03",3.486238,
"BEL","PPI","DOMESTIC","AGRWTH","M","2019-04",3.454545,
"BEL","PPI","DOMESTIC","AGRWTH","M","2019-05",1.971326,
"BEL","PPI","DOMESTIC","AGRWTH","M","2019-06",0.3558719,
"BEL","PPI","DOMESTIC","AGRWTH","M","2019-07",0.1780944,
"BEL","PPI","DOMESTIC","AGRWTH","M","2019-08",-0.7992895,
"BEL","PPI","DOMESTIC","AGRWTH","M","2019-09",-1.056338,
"BEL","PPI","DOMESTIC","AGRWTH","M","2019-10",-2.006981,
"BEL","PPI","DOMESTIC","AGRWTH","M","2019-11",-1.316945,
"BEL","PPI","DOMESTIC","AGRWTH","M","2019-12",0.9838998,
"BEL","PPI","DOMESTIC","AGRWTH","M","2020-01",1.97664,
"BEL","PPI","DOMESTIC","AGRWTH","M","2020-02",0,
"BEL","PPI","DOMESTIC","AGRWTH","M","2020-03",-3.723404,
"BEL","PPI","DOMESTIC","AGRWTH","M","2020-04",-7.381371,
"BEL","PPI","DOMESTIC","AGRWTH","M","2020-05",-9.314587,
"BEL","PPI","DOMESTIC","AGRWTH","M","2020-06",-4.432624,
"BEL","PPI","DOMESTIC","AGRWTH","M","2020-07",-3.022222,
"BEL","PPI","DOMESTIC","AGRWTH","M","2020-08",-1.880036,
"BEL","PPI","DOMESTIC","AGRWTH","M","2020-09",-2.846975,
"BEL","PPI","DOMESTIC","AGRWTH","M","2020-10",-2.760463,
"BEL","PPI","DOMESTIC","AGRWTH","M","2020-11",-2.491103,
"BEL","PPI","DOMESTIC","AGRWTH","M","2020-12",-1.594331,
"BEL","PPI","DOMESTIC","AGRWTH","M","2021-01",-0.6167401,
"BEL","PPI","DOMESTIC","AGRWTH","M","2021-02",2.758007,
"BEL","PPI","DOMESTIC","AGRWTH","M","2021-03",8.839779,
"BEL","PPI","DOMESTIC","AGRWTH","M","2021-04",13.56736,
"BEL","PPI","DOMESTIC","AGRWTH","M","2021-05",17.44186,
"BEL","PPI","DOMESTIC","AGRWTH","M","2021-06",14.8423,
"BEL","PPI","DOMESTIC","AGRWTH","M","2021-07",15.30706,
"BEL","PPI","DOMESTIC","AGRWTH","M","2021-08",15.51095,
"BEL","PPI","DOMESTIC","AGRWTH","M","2021-09",17.76557,
"BEL","PPI","DOMESTIC","AGRWTH","M","2021-10",22.8022,
"BEL","PPI","DOMESTIC","AGRWTH","M","2021-11",24.63504,
"BEL","PPI","DOMESTIC","AGRWTH","M","2021-12",23.40234,
"BEL","PPI","DOMESTIC","AGRWTH","M","2022-01",24.55674,
"BEL","PPI","DOMESTIC","AGRWTH","M","2022-02",23.98268,
"CZE","PPI","DOMESTIC","AGRWTH","M","1991-01",37.78502,
"CZE","PPI","DOMESTIC","AGRWTH","M","1991-02",70.68404,
"CZE","PPI","DOMESTIC","AGRWTH","M","1991-03",71.66124,
"CZE","PPI","DOMESTIC","AGRWTH","M","1991-04",71.00977,
"CZE","PPI","DOMESTIC","AGRWTH","M","1991-05",73.2899,
"CZE","PPI","DOMESTIC","AGRWTH","M","1991-06",72.96417,
"CZE","PPI","DOMESTIC","AGRWTH","M","1991-07",71.3355,
"CZE","PPI","DOMESTIC","AGRWTH","M","1991-08",71.98697,
"CZE","PPI","DOMESTIC","AGRWTH","M","1991-09",71.3355,
"CZE","PPI","DOMESTIC","AGRWTH","M","1991-10",71.00977,
"CZE","PPI","DOMESTIC","AGRWTH","M","1991-11",57.44048,
"CZE","PPI","DOMESTIC","AGRWTH","M","1991-12",56.76471,
"CZE","PPI","DOMESTIC","AGRWTH","M","1992-01",26.95036,
"CZE","PPI","DOMESTIC","AGRWTH","M","1992-02",4.007634,
"CZE","PPI","DOMESTIC","AGRWTH","M","1992-03",4.174573,
"CZE","PPI","DOMESTIC","AGRWTH","M","1992-04",5.333333,
"CZE","PPI","DOMESTIC","AGRWTH","M","1992-05",4.887218,
"CZE","PPI","DOMESTIC","AGRWTH","M","1992-06",5.461394,
"CZE","PPI","DOMESTIC","AGRWTH","M","1992-07",7.034221,
"CZE","PPI","DOMESTIC","AGRWTH","M","1992-08",6.818182,
"CZE","PPI","DOMESTIC","AGRWTH","M","1992-09",7.414449,
"CZE","PPI","DOMESTIC","AGRWTH","M","1992-10",8.571428,
"CZE","PPI","DOMESTIC","AGRWTH","M","1992-11",8.695652,
"CZE","PPI","DOMESTIC","AGRWTH","M","1992-12",8.442777,
"CZE","PPI","DOMESTIC","AGRWTH","M","1993-01",9.869646,
"CZE","PPI","DOMESTIC","AGRWTH","M","1993-02",10.09174,
"CZE","PPI","DOMESTIC","AGRWTH","M","1993-03",10.20036,
"CZE","PPI","DOMESTIC","AGRWTH","M","1993-04",9.94575,
"CZE","PPI","DOMESTIC","AGRWTH","M","1993-05",9.318996,
"CZE","PPI","DOMESTIC","AGRWTH","M","1993-06",9.285714,
"CZE","PPI","DOMESTIC","AGRWTH","M","1993-07",9.236235,
"CZE","PPI","DOMESTIC","AGRWTH","M","1993-08",9.397163,
"CZE","PPI","DOMESTIC","AGRWTH","M","1993-09",9.734513,
"CZE","PPI","DOMESTIC","AGRWTH","M","1993-10",8.947369,
"CZE","PPI","DOMESTIC","AGRWTH","M","1993-11",8.521739,
"CZE","PPI","DOMESTIC","AGRWTH","M","1993-12",7.785467,
"CZE","PPI","DOMESTIC","AGRWTH","M","1994-01",6.440678,
"CZE","PPI","DOMESTIC","AGRWTH","M","1994-02",5.5,
